Name,Frequency
CRP_N_APP,120.900
COU_APP,124.375
CRP_TWR,119.400
CSM-ZFW_DEL,202.000
CRP_APP,120.900
COS_APP,124.000
CMH_W_APP,118.425
COF_TWR,133.750
CRG_TWR,132.100
CPR_APP,120.650
CVG_LCC_TWR,118.300
CRQ_TWR,118.600
CRW_NR_APP,124.100
CPH_E_APP,123.725
CS_TWR,124.900
CVG_LCW_TWR,133.325
COS_VR_APP,120.600
CNO_GND,121.600
CMI_W_APP,132.850
CRW_SR_APP,119.200
CMH_SR_APP,134.000
CN_GND,121.900
CSG_Z_APP,125.500
CN_TWR,120.100
CNO_TWR,118.500
CNW_GND,121.700
CVS_TWR,120.400
CPS_GND,121.800
CMH_LCW_TWR,127.525
CMH_SS_APP,132.300
CSM_GND,121.700
CRW_BR_APP,125.400
COS_TWR,119.900
CVG_WDR_APP,126.650
COF_GND,124.650
CS_DEL,128.750
CRE_TWR,124.600
CS_GND,121.700
CRP_H_APP,125.400
CUYL_APP,132.850
CMI_E_APP,121.350
CMY_GND,123.100
COS_E_TWR,133.150
CVG_GCE_GND,121.300
CS-W_APP,126.100
CPTL_APP,135.150
CSM_TWR,119.600
COE_TWR,120.125
CWA_TWR,119.750
CMH_NR_APP,125.950
CRW_LC_TWR,125.700
CVG_GCW_GND,121.700
CVG_FAR_APP,124.700
COU_TWR,119.300
CRW_GC_GND,121.800
COU_GND,121.600
CVS_GND,121.900
CRP_L_APP,128.675
CPR_TWR,118.300
COS_GND,121.700
CRP_S_APP,124.800
CMI_TWR,120.400
CPS_TWR,119.925
CRG_GND,121.800
CMH_NS_APP,120.200
CVG_NAR_APP,123.875
COS_DEL,134.450
CRP_M_APP,127.500
CMI_DEL,128.750
CPR_GND,121.900
CMH_GC_GND,121.900
CRE_GND,121.800
CVG_VAR_APP,127.725
CRP_DEL,118.550
CYCG_F_TWR,122.100
CYHM_GND,121.600
CYMM_APP_GRD,121.500
CYMM_TWR_GRD,121.500
CYGK_RDO,122.500
CYEG_APP,120.500
CYMM_ATIS,128.500
CYBG_ATIS,124.200
CYLW_GND,121.700
CYDF_F_TWR,122.200
CYBL_F_TWR,122.000
CYKA_F_TWR,125.700
CYHU_ATIS,124.100
CYHZ_TWR,118.400
CYLW_TWR_GRD,121.500
CYOD_APP,124.500
CYBW_GND,121.800
CYOD_DEL,120.600
CYKF_GND,121.800
CYHZ_DEP,128.550
CYAW_ATIS,129.170
CYLW_APP,133.500
CYHC_ATIS,126.800
CYEG_DEP,133.650
CYNJ_TWR,119.000
CYEG_ATIS,128.000
CYEG_DEL,124.100
CYAV_TWR,118.500
CYAM_GND,121.700
CYHZ_ATIS,121.000
CYCG_F_TWR_GRD,121.500
CYAV_GND,121.800
CYFO_DEP,126.750
CYHM_TWR,125.000
CYCD_F_TWR,122.100
CYBW_ATIS,127.900
CYBG_DEL,119.000
CXP_DEL,133.250
CYFO_GND,121.900
CYNJ_GND,121.900
CYLW_TWR,119.600
CYBL_ATIS,128.550
CXO_GND,120.450
CYCD_F_GND,122.600
CYBG_APP,127.200
CXO_TWR,124.125
CYFB_RDO,122.200
CYEG_TWR_GRD,121.500
CYOD_GND,121.900
CYJN_GND,121.700
CYAW_GND,121.700
CYKA_F_TWR_GRD,121.500
CYOO_TWR,120.100
CYHZ_I_APP,128.550
CYHU_TWR,118.400
CYGK_ATIS,135.550
CYOD_TWR,126.200
CYLW_ATIS,127.500
CYOO_GND,118.400
CYEG_GND,121.700
CYMM_TWR,118.100
CYBG_GND,121.700
CYAM_TWR,118.800
CXY_GND,121.900
CYKA_DEL,121.900
CYMX_ATIS,125.700
CYHZ_GND,121.900
CYMX_TWR,119.100
CYKF_TWR,126.000
CYFO_APP,123.850
CYMM_GND,121.900
CYCD_F_TWR_GRD,121.500
CYBW_TWR,118.200
CYEG_TWR,118.300
CYFC_TWR,119.000
CYFC_GND,121.700
CYHZ_DEL,123.950
CYLW_APP_GRD,121.500
CWF_GND,121.650
CYNJ_ATIS,124.500
CYEG_TML,119.500
CYBW_TWR_GRD,121.500
CYHU_GND,126.400
CYOD_P_APP,119.400
CYHC_TWR,118.400
CYCD_ATIS,128.425
CYDQ_ATIS,128.550
CYHZ_APP,119.200
CYMX_GND,121.800
CYBG_TWR,126.200
CYHZ_FI_APP,128.550
CYND_RDO,122.300
CWF_TWR,124.200
CYHC_DEL,125.350
CXY_TWR,119.500
CYMM_APP,120.100
CYJN_TWR,118.200
CYNJ_TWR_GRD,121.500
CYFO_TWR,120.100
CYEG_APP_GRD,121.500
CYUL_APP,132.850
CYUL_S_TWR,119.900
CYTR_GND,121.900
CYQB_TWR,118.650
CYOW_DEP,128.175
CYQQ_GND,119.750
CYVR_1_APP,128.600
CYQB_APP,127.850
CYPE_ATIS,132.800
CYQQ_TWR_GRD,121.500
CYQG_TWR,124.700
CYQF_TWR,118.500
CYPK_TWR_GRD,121.500
CYVR_P_GND,131.975
CYOW_APP,135.150
CYVR_1_TWR,118.700
CYVR_DEL,121.400
CYQQ_TWR,126.200
CYQM_GND,121.800
CYPK_GND,123.800
CYPK_TWR,126.300
CYUL_S_DEP,120.425
CYQQ_ATIS,118.600
CYOW_TWR,118.800
CYVR_A_GND,130.700
CYPR_ATIS,128.575
CYQT_ATIS,128.800
CYQT_GND,121.900
CYQX_GND,121.900
CYVR_1_GND,121.700
CYUL_S_APP,118.900
CYQR_GND,121.900
CYVR_DEP,132.300
CYVR_T_APP,125.200
CYS_APP,124.550
CYUL_DEP,124.650
CYUL_L_APP,126.900
CYUL_N_TWR,119.300
CYQT_APP,119.200
CYQX_APP,128.500
CYPE_TWR,122.000
CYVR_N_DEP,126.125
CYVR_N_GND,127.150
CYUY_RDO,122.200
CYQQ_APP_GRD,121.500
CYUL_N_DEP,124.650
CYUL_DEL,125.600
CYVR_APP_GRD,121.500
CYSJ_APP,124.300
CYTR_DEL,124.350
CYVR_O_TWR,125.650
CYS_TWR,118.700
CYQQ_DEP,123.700
CYS_GND,121.900
CYOW_ATIS,121.150
CYUL_W_RMP,122.275
CYUL_SA_APP,125.150
CYRC_TWR,118.400
CYQF_ATIS,128.700
CYTR_TWR,128.700
CYQU_TWR,118.100
CYUL_E_RMP,122.075
CYVO_RDO,118.500
CYVR_L_APP,133.100
CYUL_TWR,119.900
CYQG_GND,121.700
CYOW_DEL,119.400
CYQX_TWR,118.100
CYQQ_DEP_GRD,121.500
CYUL_N_APP,132.850
CYUL_GND,121.900
CYQT_TWR,118.100
CYQF_TWR_GRD,121.500
CYQB_ATIS,134.600
CYOW_GND,121.900
CYQM_APP,124.400
CYQF_GND,121.900
CYSJ_F_TWR,118.500
CYVR_1_DEP,132.300
CYQL_ATIS,124.400
CYUL_E_GND,121.900
CYQR_APP,120.100
CYQR_TWR,118.600
CYVR_ATIS,124.600
CYUL_W_GND,121.000
CYVR_APP,128.600
CYQQ_APP,134.100
CYUL_ATIS,133.700
CYVR_DEP_GRD,121.500
CYTZ_GND,121.700
CYQM_TWR,120.800
CYQB_GND,121.900
CYTR_APP,128.400
CYTZ_TWR,118.200
CYPK_ATIS,125.000
CYVR_1_DEL,121.400
CYRC_GND,121.900
CYQU_ATIS,128.600
CYVR_GND,121.700
CYVR_N_TWR,119.550
CYYR_APP,119.500
CYYZ_N_TWR,118.700
CYXY_GND,121.900
CYXS_TWR_GRD,121.500
CYWG_D_GND,122.925
CYXX_TWR,119.400
CYXT_R_TWR,122.300
CYXE_GND,121.900
CYYC_DEL,120.825
CYXJ_TWR,118.500
CYYJ_TWR,119.700
CYWH_F_TWR,122.200
CYWK_ATIS,128.125
CYYC_TWR,118.400
CYYF_F_TWR_GRD,121.500
CYWL_R_TWR,122.200
CYYJ_DEL,126.400
CYYZ_DEL,121.300
CYXX_AB_TWR,121.000
CYWG_APP,119.500
CYYT_TWR,120.600
CYWG_E_DEP,119.900
CYXT_F_TWR,122.000
CYXE_APP,119.900
CYWK_RDO,122.000
CYYR_TWR,119.100
CYYZ_N_GND,121.650
CYVR_TWR_GRD,121.500
CYYZ_S_GND,121.900
CYYC_E_DEP,119.800
CYWG_DEL,121.300
CYXX_AN_TWR,123.125
CYVR_X_APP,128.600
CYYC_E_GND,125.350
CYYJ_1_TWR,119.700
CYYJ_GND,121.900
CYXC_F_TWR_GRD,121.500
CYXX_GND,121.800
CYWG_GND,121.900
CYYY_RDO,122.100
CYWL_F_TWR,122.300
CYWG_ATIS,120.200
CYWG_DEP,121.000
CYYC_APP,125.900
CYYC_W_APP,126.525
CYXS_TWR,118.300
CYXU_GND,121.900
CYYC_APP_GRD,121.500
CYXX_O_TWR,121.000
CYYC_TWR_GRD,121.500
CYYJ_APP_GRD,121.500
CYYJ_1_DEL,126.400
CYXC_F_TWR,122.300
CYYC_W_GND,121.900
CYYJ_ATIS,118.800
CYYC_P_DEL,120.725
CYYT_APP,133.150
CYYZ_S_RMP,122.075
CYWG_TWR,118.300
CYYZ_S_TWR,118.350
CYYJ_1_APP,125.450
CYXY_APP,121.100
CYYC_DEP,124.525
CYXY_ATIS,125.250
CYXX_TWR_GRD,121.500
CYYJ_1_GND,121.900
CYYG_F_TWR,118.000
CYXH_ATIS,124.875
CYYC_W_TWR,118.400
CYYR_GND,121.900
CYXE_TWR,118.300
CYYZ_GND,121.650
CYYJ_APP,125.450
CYYD_F_TWR,122.300
CYXU_TWR,119.400
CYXS_ATIS,128.725
CYYJ_DEP,125.950
CYYT_GND,121.900
CYXS_GND,121.900
CYXJ_ATIS,127.850
CYYZ_N_RMP,122.275
CYXX_ATIS,119.800
CYVR_TWR,118.700
CYYC_GND,121.900
CYYR_DEL,118.100
CYWH_ATIS,120.000
CYYC_E_TWR,118.700
CYYZ_RMP,122.275
CYYC_A_GND,121.300
CYYF_F_TWR,118.500
CYXY_TWR_GRD,121.500
CYYC_W_DEP,124.525
CYYC_ATIS,128.225
CYWG_V_APP,121.000
CYYC_E_APP,125.900
CYYJ_O_TWR,119.100
CYXY_APP_GRD,121.500
CYYJ_TWR_GRD,121.500
CYXY_TWR,118.300
CYXE_ATIS,128.400
CZQM_7_CTR,132.800
CZEG_N_CTR,134.675
CZQM_L_APP,124.400
CZVL_ATIS,128.350
CZEG_4_FSS,135.125
CZQO_G_CTR,8.891
CZEG_E_CTR,132.050
CZQM_DG_CTR,123.800
CZEG_H_CTR,132.900
CZVL_GND,120.800
CZQX_G_CTR,135.150
CZQX_2_CTR,133.000
CZVL_TWR,118.800
CYZF_APP_GRD,121.500
CZQO_A_CTR,3.016
CZBB_O_TWR,127.600
CYZX_DEL,128.020
CZEG_1_FSS,135.700
CYZF_TWR_GRD,121.500
CZEG_Q_CTR,132.150
CZEG_APP,124.450
CZEG_2_FSS,135.900
CZQM_5_CTR,126.450
CZQO_CTR,8.864
CZBB_TWR,118.100
CZQO_A_DEL,119.420
CZQX_6_CTR,119.850
CZQM_8_CTR,132.250
CZQM_2_CTR,132.700
CZQO_B_DEL,135.050
CZEG_CTR_GRD,121.500
CZEG_FSS_GRD,121.500
CZQX_S_CTR,134.600
CZEG_FSS,135.025
CZQM_3_CTR,135.650
CZQX_4_CTR,128.175
CZQO_B_CTR,5.616
CZQX_5_CTR,132.050
CZUL_GUARD,121.500
CYZF_ATIS,128.400
CZEG_3_FSS,135.800
CZEG_CTR,135.750
CZQO_D_CTR,4.675
CZEG_P_CTR,135.025
CZQM_Z_CTR,133.350
CYZX_GND,133.750
CZEG_APP_GRD,121.500
CZEG_E_FSS,135.025
CZBB_GND,124.300
CZQX_1_CTR,132.340
CZQO_C_CTR,2.872
CZQX_3_CTR,125.075
CZQM_CTR,132.200
CZQX_O_CTR,128.075
CZQX_N_CTR,120.400
CZQM_1_CTR,123.900
CZQM_E_CTR,132.750
CZQM_6_CTR,125.750
CZQO_DEL,128.700
CYYZ_T_RMP,122.875
CYYZ_TWR,118.700
CZEG_L_CTR,132.850
CZQX_CTR,132.100
CYZX_TWR,118.400
CYZV_ATIS,124.800
CZQM_S_CTR,134.250
CZQX_T_CTR,129.000
CYZT_F_TWR,122.200
CZQM_CB_CTR,118.600
CYZF_APP,124.700
CZQO_D_DEL,135.450
CZQX_7_CTR,135.200
CZQO_F_CTR,13.291
CZBB_TWR_GRD,121.500
CZBB_ATIS,125.500
CYZF_TWR,118.500
CYZX_APP,120.600
CZEG_A_CTR,135.125
CYZF_GND,121.900
CYZV_RDO,118.100
CZQO_C_DEL,128.450
CZUL_GUARD_ACC,121.500
CZQM_4_CTR,123.700
CYZX_PAR,118.100
CYZT_R_TWR,123.250
CZQO_F_DEL,134.200
CZVR_H_CTR,128.800
CZVR_CTR,133.700
CZVL_TWR_GRD,121.500
CZVR_PNRCO_TWR,125.850
CZVR_PTRCO_TWR,123.275
CZVR_S_CTR,135.250
CZVR_SMRCO_TWR,122.375
CZVR_BARCO_TWR,123.475
CZVR_M1RCO_TWR,123.550
CZVR_N_CTR,134.400
CZVR_KARCO_TWR,122.500
DAAA_CTR,124.900
CZVR_K_CTR_GRD,121.500
CZWG_L_CTR,134.600
DAAA_NE_CTR,125.400
CZVR_ADRCO_TWR,122.500
CZVR_E_CTR,125.950
CZVR_K_CTR,132.200
CZVR_A_CTR_GRD,121.500
D10-ZFW_DEL,151.000
CZVR_Z_CTR,133.400
DAAG_APP,121.400
DAAA_SC_CTR,131.300
CZVR_VRRCO_TWR,123.150
CZVR_C_CTR_GRD,121.500
CZVR_A_CTR,132.350
CZVR_Y_CTR_GRD,121.500
CZVR_P1RCO_TWR,122.375
DAAJ_TWR,118.100
DAAG_GND,121.800
CZVR_TERCO_TWR,123.375
CZVR_CTR_GRD,121.500
CZWG_1_CTR,134.975
CZVR_NORCO_TWR,126.000
CZVR_VARCO_TWR,122.375
DAB_DEL,119.300
CZVR_S_CTR_GRD,121.500
DAAA_NC_CTR,127.300
CZVR_H_CTR_GRD,121.500
DAAA_W_CTR,120.450
DAAS_GND,121.900
D10_GUARD,121.500
CZVR_GNRCO_TWR,122.375
CZVR_P2RCO_TWR,126.700
CZVR_IERCO_TWR,123.475
CZVR_NNRCO_TWR,123.475
CZVR_T_CTR,133.700
CZVR_X_CTR_GRD,121.500
CZVR_Z_CTR_GRD,121.500
CZVR_TORCO_TWR,125.850
CZVR_FERCO_TWR,123.375
CZVR_F_CTR_GRD,121.500
DAAA_T_CTR,124.900
DAAA_SW_CTR,128.100
CZVR_WERCO_TWR,123.275
CZWG_CTR,124.000
DAAS_TWR,119.900
CZVR_X_CTR,133.800
CZVR_EYRCO_TWR,123.550
DAAA_NW_CTR,125.700
CZVR_Y_CTR,135.500
CZVR_SSRCO_TWR,123.375
CZVR_W_CTR_GRD,121.500
CZVR_P3RCO_TWR,123.550
CZVR_HRRCO_TWR,125.850
CZVR_KSRCO_TWR,123.375
CZVR_CRRCO_TWR,125.850
CZVR_MERCO_TWR,123.475
CZVR_C_CTR,134.550
DAAA_E_CTR,133.800
CZWG_2_CTR,132.075
CZVR_C1RCO_TWR,123.550
CZVR_RERCO_TWR,122.375
CZVR_LNRCO_TWR,123.550
CZVR_ORRCO_TWR,125.850
DAAA_SE_CTR,124.100
CZVR_B1RCO_TWR,126.700
DAAG_DEL,125.575
CZVR_B2RCO_TWR,123.375
DAA_TWR,124.275
CZVR_F_CTR,126.700
CZVR_HERCO_TWR,125.850
CZVR_W_CTR,132.900
CZVR_1_CTR,133.700
CZVR_PYRCO_TWR,123.375
CZVR_N_CTR_GRD,121.500
DAAA_SS_CTR,123.800
CZVR_BERCO_TWR,126.700
CZVR_E_CTR_GRD,121.500
DAAG_TWR,118.700
DAA_GND,121.900
CZVR_CNRCO_TWR,125.850
CZVR_T_CTR_GRD,121.500
CZVR_CKRCO_TWR,123.275
DAAA_C_CTR,132.450
CZVR_GSRCO_TWR,125.850
DAAE_TWR,118.900
DAAT_TWR,118.100
DC_06_RW,134.150
DC_23_RW,132.550
DC_59_CTR,133.125
DC_05_RW,133.550
DC_18_RW,132.525
DAB_H_APP,125.725
DC_09_CTR,118.825
DAOO_APP,128.200
DAY_XEN_APP,126.500
DC_10_RW,132.275
DAB_L_APP,127.075
DAUB_TWR,118.500
DABC_TWR,118.300
DC_35_RW,124.025
DAUE_TWR,119.400
DBBB_APP,125.900
DAOI_TWR,119.000
DC_51_RW,127.700
DAL_TWR,123.700
DAB_M_APP,118.850
DATG_TWR,118.100
DABC_GND,121.900
DC_14_RW,132.950
DC_12_RW,126.875
DAUH_TWR,118.100
DBQ_TWR,119.500
DC_26_RW,135.300
DAB_W_APP,126.550
DAOO_TWR,118.100
DAY_LC_TWR,119.900
DC_17_RW,134.500
DAOR_TWR,118.700
DC_32_CTR,133.725
DC_36_CTR,118.925
DABB_TWR,118.700
DC_09_RW,118.825
DAB_N_TWR,120.700
DAUI_TWR,118.100
DC_05_CTR,133.550
DC_53_RW,132.050
DC_29_RW,134.400
DAL_GND,121.750
DC_42_CTR,118.025
DAB_N_APP,125.800
DC_17_CTR,126.875
DC_07_RW,121.925
DC_58_CTR,121.025
DC_19_RW,125.450
DAB_S_TWR,118.100
DAB_S_GND,124.250
DAY_MWO_APP,118.850
DC_04_RW,133.975
DAY_CD_DEL,121.750
DC_36_RW,118.925
DC_30_RW,127.275
DBQ_GND,121.800
DAY_GC_GND,121.900
DC_22_RW,124.050
DAUH_APP,120.000
DAL-D10_DEL,156.000
DC_12_CTR,126.875
DC_32_RW,133.725
DAUU_TWR,118.700
DC_54_CTR,120.975
DC_15_RW,133.650
DAB_S_APP,125.350
DC_21_RW,118.750
DC_01_RW,128.600
DAL_DEL,127.900
DC_54_RW,120.975
DC_33_RW,132.025
DC_52_RW,133.575
DC_51_CTR,127.700
DC_11_RW,133.900
DC_20_CTR,127.750
DAUA_TWR,119.900
DC_50_RW,120.750
DC_20_RW,127.750
DC_27_RW,135.200
DC_37_CTR,133.025
DC_25_RW,123.850
DAB_N_GND,121.900
DC_16_RW,121.875
DC_58_RW,121.025
DAY_URB_APP,118.425
DC_19_CTR,125.450
DABC_APP,120.100
DAB_E_APP,123.900
DC_37_RW,133.025
DC_02_RW,133.200
DC_59_RW,133.125
DC_03_RW,133.275
DC_39_CTR,121.375
DC_31_RW,135.400
DC_38_RW,132.225
DABB_APP,119.000
DC_34_RW,133.825
DBBB_TWR,118.700
DC_52_CTR,133.575
DEN_28_CTR,134.125
DCA_TWR,119.100
DEN_25R_CTR,133.525
DEN_2R_CTR,127.650
DCA_U_TWR,135.350
DEN_15R_CTR,118.475
DC_60_RW,121.675
DEN_35R_CTR,135.025
DC_72_RW,127.925
DEN_3_GND,121.350
DEN_08R_CTR,127.025
DEN_13_CTR,126.500
DCA_DEL,128.250
DEN_35_CTR,135.025
DEN_07R_CTR,133.950
DEN_36_CTR,118.575
DEC_GND,121.750
DEN_3_CTR,132.225
DEN_09_CTR,126.325
DEN_37_CTR,125.675
DEN_1R_CTR,120.475
DCA_Y_APP,118.950
DC_TMU,132.050
DEN_1_GND,121.850
DEN_3R_CTR,132.225
DEN_33_CTR,134.575
DEN_29_CTR,132.225
DCA_A_APP,128.000
DEN_19R_CTR,132.500
DEN_04R_CTR,135.125
DEN_2_TWR,124.300
DEN_07_CTR,133.950
DEN_21R_CTR,125.900
DEN_19_CTR,132.500
DEN_14_CTR,128.325
DEN_21_CTR,125.900
DEN_31R_CTR,127.950
DEN_28R_CTR,134.125
DEN_04_CTR,135.125
DCA_J_APP,119.850
DEN_41R_CTR,128.375
DEN_06_CTR,128.650
DEN_29R_CTR,132.225
DEN_26R_CTR,119.850
DCA_E_APP,124.200
DEN_1_CTR,120.475
DEN_23R_CTR,118.225
DEN_12_CTR,125.350
DEN_06R_CTR,128.650
DEN_33R_CTR,134.575
DEN_03_CTR,126.725
DEN_17R_CTR,127.650
DCA_F_APP,121.050
DEN_23_CTR,118.225
DEN_11R_CTR,120.475
DCA_GND,121.700
DEN_37R_CTR,125.675
DEN_16R_CTR,120.575
DEN_11_CTR,120.475
DEN_13R_CTR,126.500
DCA_D_APP,128.350
DEN_32R_CTR,133.675
DEN_25_CTR,133.525
DEN_26_CTR,119.850
DEN_34_CTR,133.175
DEN_09R_CTR,126.325
DEN_1_TWR,132.350
DEN_4_GND,127.500
DEN_2_GND,120.150
DEN_17_CTR,127.650
DEN_3_TWR,128.750
DCA_K_APP,125.650
DCA_V_APP,124.700
DEN_08_CTR,127.025
DC_CTR,133.725
DEN_4_CTR,133.525
DCA_S_APP,125.125
DEN_05_CTR,132.850
DCA_L_APP,118.675
DEN_22R_CTR,132.100
DEN_2_CTR,127.650
DEN_27_CTR,133.400
DEN_16_CTR,120.575
DEN_4_TWR,135.300
DEN_31_CTR,127.950
DEN_05R_CTR,132.850
DEN_14R_CTR,128.325
DEN_34R_CTR,133.175
DEN_36R_CTR,118.575
DEC_TWR,118.900
DEN_12R_CTR,125.350
DEN_27R_CTR,133.400
DEN_22_CTR,132.100
DEN_03R_CTR,126.725
DEN_41_CTR,128.375
DCA_R_APP,125.125
DEN_15_CTR,118.475
DEN_32_CTR,133.675
DLF_DEL,120.500
DGSI_TWR,118.200
DEN_68R_CTR,127.550
DEN_5R_CTR,120.575
DMA_GND,121.800
DEN_O_APP,125.750
DIAP_APP,121.100
DLF_E_APP,119.600
DEN_BS_GND,130.600
DET_TWR,121.300
DEN_5_CTR,120.575
DISP_TWR,118.600
DNBE_TWR,122.500
DEN_E_DEL,125.375
DFW-D10_DEL,155.000
DEN_D_APP,134.850
DEN_W_DEL,118.750
DNCA_APP,124.500
DMA_TWR,118.850
DNBK_TWR,119.200
DN_DEP,123.000
DEN_4R_CTR,133.525
DEN_61_CTR,126.875
DGAA_TWR,118.600
DEN_AS_GND,131.975
DLH_APP,125.450
DFW_DEL,128.250
DNAA_TWR,118.600
DFW_E_GND,121.650
DFW_E_TWR,126.550
DFW_W_TWR,124.150
DGLE_ATIS,118.100
DNAA_ATIS,127.050
DNAK_TWR,118.200
DIBK_TWR,118.900
DN_TWR,133.100
DET_GND,121.850
DGTK_TWR,128.000
DN_DEL,126.800
DLH_S_APP,125.450
DEN_CN_GND,119.475
DGSN_TWR,118.700
DEN_G_APP,124.950
DIII_CTR,129.100
DGAO_CTR,6.535
DEN_77_CTR,120.475
DEN_68_CTR,127.550
DEN_6_CTR,128.325
DN-W_APP,134.100
DFW_W_GND,121.850
DIAP_TWR,118.100
DIYO_TWR,118.500
DGAC_CTR,130.900
DEN_A_APP,132.750
DEN_TWR,124.300
DEN_61R_CTR,126.875
DEN_I_APP,120.350
DEN_BN_GND,130.950
DLF_S_APP,127.750
DGAA_APP,119.500
DGLE_APP,120.400
DGSI_ATIS,121.600
DEN_77R_CTR,120.475
DEN_W_APP,123.850
DFW_GND,121.650
DLF_TWR,125.200
DEN_6R_CTR,128.325
DEN_T_APP,133.620
DEN_J_APP,125.120
DEN_APP,120.350
DN_GND,121.800
DHN_TWR,118.400
DEN_L_DEP,126.100
DEN_X_APP,126.550
DLG_F_TWR,1236.000
DNAA_GND,121.900
DFW_E2_GND,121.800
DNAA_APP,127.900
DNAI_ATIS,127.600
DLF_GND,121.900
DFW_TWR,126.550
DLH_TWR,118.300
DGAA_GND,121.900
DEN_S_DEP,128.450
DEN_E_APP,120.800
DNA_APP,125.300
DEN_N_DEP,127.050
DLF_W_APP,118.000
DN_APP,125.200
DGAA_ATIS,136.600
DNAI_TWR,118.700
DLH_GND,121.900
DGAC_N_CTR,126.700
DHN_GND,121.700
DEN_R_DEP,128.250
DNDS_TWR,120.500
DEN_GND,121.850
DEN_H_APP,119.300
DLH_N_APP,119.500
DOH_F1X_APP,121.125
DSM_DEL,134.150
DPA_GND,121.800
DOH_R2X_APP,119.150
DTNH_APP,119.300
DOV_TWR,126.350
DNMM_DEL,119.100
DTTC_I_CTR,128.900
DNMN_TWR,118.300
DOH_FFM_APP,119.400
DSM_DEP,123.900
DTTA_APP,121.200
DTNH_TWR,118.550
DNKA_APP,118.800
DNYO_TWR,122.500
DNMM_E_GND,121.100
DOH_R1X_APP,121.625
DTTC_CTR,132.500
DNMM_ATIS,123.800
DNKN_ATIS,123.600
DSM_APP,123.900
DOH_A1X_APP,120.600
DRRR_CTR,126.100
DTW_B_APP,125.150
DNMM_GND,121.900
DTTA_DEL,130.675
DTO_GND,123.950
DOH_F1_APP,119.400
DOH_A2X_APP,125.125
DRT_APP,119.600
DNKK_CTR,124.100
DNPO_APP,124.900
DNPO_ATIS,122.300
DOH_RFM_APP,121.100
DNPO_TWR,118.900
DNMM_CTR,120.900
DNMM_APP,124.700
DTTC_U_CTR,129.500
DTTJ_APP,120.300
DSM_S_APP,120.450
DNSO_TWR,122.100
DTTJ_TWR,118.150
DTTA_U_APP,119.500
DTW_A_APP,124.050
DSM_TWR,118.300
DPA_DEL,119.750
DOH_F2X_APP,121.775
DNMA_APP,118.400
DTS_GND,121.600
DNIM_TWR,118.400
DTW_E_DEP,132.025
DTTC_N_CTR,132.550
DOH_R1_APP,121.100
DTTA_2_GND,130.675
DNSU_TWR,129.100
DNIB_TWR,122.600
DNMM_TWR,118.100
DNKT_TWR,125.000
DSM_GND,121.900
DNKK_W_CTR,128.500
DTTA_TWR,118.100
DOH_A1_APP,124.775
DOV_GND,118.875
DNFB_TWR,119.400
DNJO_TWR,122.700
DOV_DEL,125.550
DOH_F3_APP,123.875
DTW_D_GND,130.750
DOH_AFM_APP,124.775
DNGO_TWR,120.800
DTTA_GND,121.900
DTTC_S_CTR,129.300
DOH_F2_APP,124.050
DSM_U_APP,124.850
DTNH_DEL,130.575
DOH_F3X_APP,119.225
DOH_R2_APP,120.675
DNKN_TWR,118.100
DSM_A_APP,135.200
DTS_TWR,118.450
DNIL_APP,119.600
DTW_D_APP,134.300
DOH_A2_APP,119.725
DTTA_1_GND,121.900
DNKN_APP,125.700
DTNH_GND,121.670
DTW_DEL,120.650
DNMM_P_DEL,119.700
DNZA_TWR,122.500
DTO_TWR,119.950
DTN_TWR,120.220
DPA_TWR,120.900
DOV_APP,132.425
EBBU_CTR,131.100
DTW_SW_TWR,135.000
DTW_M_GND,131.250
DYS_GND,118.350
EBLG_ATIS,126.255
DVT_N_TWR,120.200
EDAC_I_TWR,123.580
DYS_TWR,133.000
ECG_TWR,120.500
EBBR_C_GND,121.660
ED_APP,128.600
DXR_GND,128.600
EBLG_TWR,118.130
EDAI_I_TWR,126.010
EBBU_E_CTR,129.575
EBBU_H_CTR,128.200
DWH_TWR,118.400
DXXX_CTR,124.600
DTW_NE_GND,119.450
EAU_TWR,118.575
DWH_DEL,119.450
EBLG_APP,119.280
DTW_Z_APP,123.900
EBBR_N_TWR,120.780
EBOS_ATIS,126.130
EDAE_I_TWR,134.535
EBBU_C_CTR,127.230
EBBU_W_CTR,131.100
DXR_TWR,119.400
EBBR_GND,118.055
DTW_SE_GND,119.250
EBBU_U_CTR,125.980
DTW_K_APP,128.350
DWH_W_TWR,118.400
EBBR_S_GND,121.880
EBCI_TWR,121.305
EBBU_I_CTR,126.900
DTW_F_APP,126.225
EBBR_TWR,118.605
EBLG_GND,121.915
EBBR_H_APP,129.730
DTW_J_APP,135.775
DTW_H_APP,124.250
ED_GND,134.100
EDAB_ATIS,132.290
EDAB_I_TWR,120.605
DWH_GND,121.800
EDAN_I_TWR,118.815
ECP_TWR,118.950
EBAW_TWR,135.205
DVT_S_TWR,118.400
EBBR_APP,118.255
DTW_R_GND,130.150
EBBU_L_CTR,125.000
EBBU_N_CTR,128.805
EBBU_LOW_CTR,126.980
EBCI_APP,133.130
EBOS_TWR,118.180
DTW_SE_TWR,118.400
DVT_DEL,123.900
EBCV_TWR,128.855
DTW_NW_GND,121.800
DTW_NW_TWR,128.125
DWH_E_TWR,127.400
EBCI_GND,121.805
DVT_TWR,118.400
EBOS_GND,121.980
EBKT_I_TWR,120.255
DTW_R_APP,126.850
