APPCH:040,A,D30-Y,ITAKU,D127K,MM,P,C,EY  ,L,   ,AF, ,CZM,MM,D, ,      ,1270,0110,1520,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,A,D30-Y,ITAKU,CF30,MM,P,C,EE  , ,   ,CF, ,CZM,MM,D, ,      ,1170,0090,2970,0020,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D30-Y,ITPIG,ITPIG,MM,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,19500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D30-Y,ITPIG,D192M,MM,P,C,E  A, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D30-Y,ITPIG,D192K,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D30-Y,ITPIG,D127K,MM,P,C,EY  ,L,   ,AF, ,CZM,MM,D, ,      ,1270,0110,1920,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,A,D30-Y,ITPIG,CF30,MM,P,C,EE  , ,   ,CF, ,CZM,MM,D, ,      ,1170,0090,2970,0020,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D30-Y,KESPO,KESPO,MM,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,19500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D30-Y,KESPO,D037Y,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D30-Y,KESPO,D037M,MM,P,C,E  A, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D30-Y,KESPO,D037K,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,A,D30-Y,KESPO,D107K,MM,P,C,EY  ,R,   ,AF, ,CZM,MM,D, ,      ,1070,0110,0370,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,A,D30-Y,KESPO,CF30,MM,P,C,EE  , ,   ,CF, ,CZM,MM,D, ,      ,1170,0090,2970,0020,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D30-Y,OBTAM,OBTAM,MM,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,19500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D30-Y,OBTAM,D181M,MM,P,C,E  A, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D30-Y,OBTAM,D181K,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D30-Y,OBTAM,D127K,MM,P,C,EY  ,L,   ,AF, ,CZM,MM,D, ,      ,1270,0110,1810,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,A,D30-Y,OBTAM,CF30,MM,P,C,EE  , ,   ,CF, ,CZM,MM,D, ,      ,1170,0090,2970,0020,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D30-Y,OTEDI,OTEDI,MM,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,19500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D30-Y,OTEDI,D216M,MM,P,C,E  A, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D30-Y,OTEDI,D216K,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D30-Y,OTEDI,D127K,MM,P,C,EY  ,L,   ,AF, ,CZM,MM,D, ,      ,1270,0110,2160,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,A,D30-Y,OTEDI,CF30,MM,P,C,EE  , ,   ,CF, ,CZM,MM,D, ,      ,1170,0090,2970,0020,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D30-Y, ,CF30,MM,P,C,E  I, ,   ,IF, ,CZM,MM,D, ,      ,1170,0090,    ,    ,+,02000,     ,19500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D30-Y, ,FF30,MM,P,C,E  F, ,   ,CF, ,CZM,MM,D, ,      ,1170,0060,2970,0030,+,01800,     ,     , ,   ,    ,   ,CZM,MM,D, , ,0, ,S;
APPCH:030,D,D30-Y, ,CZM,MM,D, ,V  M, ,   ,CF, ,CZM,MM,D, ,      ,0000,0000,2970,0060, ,00145,     ,     , ,   ,-259,   , , , , , ,0, ,S;
APPCH:040,D,D30-Y, ,CZM,MM,D, ,V M , ,   ,FD, ,CZM,MM,D, ,      ,0000,0000,2970,0070, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D30-Y, ,CZM,MM,D, ,VE H,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D30-Z,CZM,CZM,MM,D, ,V  C, ,   ,FD, ,CZM,MM,D, ,      ,0000,0000,0950,0090,+,02000,     ,19500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D30-Z,CZM,CF30,MM,P,C,EE  ,R,   ,CF,Y,CZM,MM,D, ,      ,1170,0090,2970,0010,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D30-Z, ,CF30,MM,P,C,E  I, ,   ,IF, ,CZM,MM,D, ,      ,1170,0090,    ,    ,+,02000,     ,19500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D30-Z, ,FF30,MM,P,C,E  F, ,   ,CF, ,CZM,MM,D, ,      ,1170,0060,2970,0030,+,01800,     ,     , ,   ,    ,   ,CZM,MM,D, , ,0, ,S;
APPCH:030,D,D30-Z, ,CZM,MM,D, ,V  M, ,   ,CF, ,CZM,MM,D, ,      ,0000,0000,2970,0060, ,00145,     ,     , ,   ,-259,   , , , , , ,0, ,S;
APPCH:040,D,D30-Z, ,CZM,MM,D, ,V M , ,   ,FD, ,CZM,MM,D, ,      ,0000,0000,2970,0070, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D30-Z, ,CZM,MM,D, ,VE H,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,R12,ONGAV,ONGAV,MM,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,19500, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R12,ONGAV,CZ519,MM,P,C,EE B, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R12,VIBLA,VIBLA,MM,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,19500, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R12,VIBLA,CZ519,MM,P,C,EE B, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R12,XUBLI,XUBLI,MM,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,19500, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R12,XUBLI,CZ519,MM,P,C,EE B, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R12, ,CZ519,MM,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,19500, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R12, ,CALHO,MM,P,C,E  F, ,   ,TF, , , , , ,      ,    ,    ,1170,0050,+,01600,     ,     , ,   ,    ,   ,CZM,MM,D, , ,B,J,S;
PRDAT: ,          , ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R12, ,RW12,MM,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,1170,0050, ,00060,     ,     , ,   ,-290,   , , , , , ,B,J,S;
APPCH:040,R,R12, ,CZ403,MM,P,C,E M , ,010,CF, ,CZM,MM,D, ,      ,1177,0037,1170,0054, ,     ,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R12, ,DURGA,MM,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:060,R,R12, ,DURGA,MM,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,2950,T010,+,04000,     ,     ,-,230,    ,   , , , , , ,B,J,S;
APPCH:010,A,R30,BEREB,BEREB,MM,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,19500, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R30,BEREB,CZ705,MM,P,C,EE B, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R30,EMPAM,EMPAM,MM,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,19500, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R30,EMPAM,CZ705,MM,P,C,EE B, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R30, ,CZ705,MM,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,19500, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R30, ,CZ706,MM,P,C,E  F, ,   ,TF, , , , , ,      ,    ,    ,2970,0050,+,01600,     ,     , ,   ,    ,   ,CZM,MM,D, , ,B,J,S;
PRDAT: ,          , ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R30, ,RW30,MM,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,2970,0050, ,00065,     ,     , ,   ,-289,   , , , , , ,B,J,S;
APPCH:040,R,R30, ,CZ600,MM,P,C,EYM , ,010,CF, ,CZM,MM,D, ,      ,2977,0036,2970,0034, ,     ,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R30, ,EBLOD,MM,P,C,EY  ,L,   ,CF,Y,CZM,MM,D, ,      ,1501,0287,1370,0310,+,04000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:060,R,R30, ,EBLOD,MM,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,3330,T010,+,04000,     ,     ,-,230,    ,   , , , , , ,B,J,S;
APPCH:010,A,S30-X,CZM,CZM,MM,D, ,V  C, ,   ,IF, ,CZM,MM,D, ,      ,0000,0000,    ,    ,+,02000,     ,19500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,S30-X,CZM,CZM,MM,D, ,V   ,R,   ,PI, ,CZM,MM,D, ,      ,0000,0000,0720,0100,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,S30-X,CZM,FS30,MM,P,C,EE  , ,   ,CF, ,CZM,MM,D, ,      ,1170,0058,2970,0042,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,S,S30-X, ,FS30,MM,P,C,E  F, ,   ,IF, ,CZM,MM,D, ,      ,1170,0058,    ,    ,+,02000,     ,19500, ,   ,    ,   ,CZM,MM,D, , ,0, ,S;
APPCH:030,S,S30-X, ,CZM,MM,D, ,V  M, ,   ,CF, ,CZM,MM,D, ,      ,0000,0000,2970,0058, ,00157,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,S,S30-X, ,CZM,MM,D, ,VYM , ,   ,FC, ,CZM,MM,D, ,      ,0000,0000,2970,0070, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,S,S30-X, ,CZM,MM,D, ,VE H,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
RWY:RW05 ,     ,      ,00011, ,    , ,   ;N20313350,W086560790,1968;
RWY:RW12 ,+0060,      ,00010, ,    , ,   ;N20310959,W086561773,0656;
RWY:RW23 ,-0029,      ,00014, ,    , ,   ;N20321870,W086545930,0492;
RWY:RW30 ,-0060,      ,00015, ,    , ,   ;N20303430,W086545974,0000;
