STAR:010,5,REDF4U,ALL,REDFA,EH,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,RW21,EH,P,G, , , , ;
STAR:020,5,REDF4U,ALL,HAMZA,EH,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,REDF4U,ALL,LIKDO,EH,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,REDF4U,ALL,TUPAK,EH,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,REDF4U,ALL,IPTAS,EH,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,REDF4U,ALL,EHOJI,EH,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,5,REDF4U,ALL,BUDIP,EH,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,RUME2U,ALL,RUMER,EH,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,RW21,EH,P,G, , , , ;
STAR:020,2,RUME2U,ALL,BUDIP,EH,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,TENL3U,ALL,TENLI,EH,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,RW21,EH,P,G, , , , ;
STAR:020,5,TENL3U,ALL,NIHOF,EH,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,TENL3U,ALL,BASGU,EH,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,TENL3U,ALL,RUMER,EH,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,TENL3U,ALL,BUDIP,EH,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,TOPA4U,ALL,TOPPA,EH,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,RW21,EH,P,G, , , , ;
STAR:020,5,TOPA4U,ALL,HAMZA,EH,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,TOPA4U,ALL,LIKDO,EH,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,TOPA4U,ALL,TUPAK,EH,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,TOPA4U,ALL,IPTAS,EH,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,TOPA4U,ALL,EHOJI,EH,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,5,TOPA4U,ALL,BUDIP,EH,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,R21,BUDIP,BUDIP,EH,E,A,E CC, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,03000,     ,     ,-,140,    ,   , , , , , ,A,J,S;
APPCH:020,A,R21,BUDIP,BD373,EH,P,C,EE B, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R21, ,BD373,EH,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R21, ,BD374,EH,P,C,E  F, ,   ,TF, , , , , ,      ,    ,    ,2080,0036,+,02000,     ,     , ,   ,    ,   ,RW21,EH,P,G, ,A,J,S;
PRDAT:A,       LPV, ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R21, ,RW21,EH,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,2080,0058, ,00161,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R21, ,RW21,EH,P,G,G M , ,   ,FA, ,ALB,LI,D, ,      ,3446,4448,2080,    ,+,00700,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R21, ,BD375,EH,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,00700,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R21, ,BD376,EH,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,01200,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:070,R,R21, ,BD377,EH,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:080,R,R21, ,BUDIP,EH,E,A,E C ,L,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:090,R,R21, ,BUDIP,EH,E,A,EECH,R,   ,HM, , , , , ,      ,    ,    ,3500,T010,+,02000,     ,     ,-,140,    ,   , , , , , ,A,J,S;
RWY:RW03 ,     ,      ,00115, ,    , ,   ;N51150688,E005355284,0164;
RWY:RW21 ,     ,      ,00111, ,    , ,   ;N51153506,E005361901,0443;
