STAR:010,2,LANO3G,RW14,LANOR,UA,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL200,FL120,     , ,   ,    ,   ,KST,UA,D, , , , , ;
STAR:020,2,LANO3G,RW14,KST,UA,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,LANO3H,RW32,LANOR,UA,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL200,FL120,     , ,   ,    ,   ,KST,UA,D, , , , , ;
STAR:020,2,LANO3H,RW32,KST,UA,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,NELT3G,RW14,NELTI,US,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL200,FL150,     , ,   ,    ,   ,KST,UA,D, , , , , ;
STAR:020,2,NELT3G,RW14,KST,UA,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,NELT3H,RW32,NELTI,US,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL200,FL150,     , ,   ,    ,   ,KST,UA,D, , , , , ;
STAR:020,2,NELT3H,RW32,KST,UA,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,TITU3G,RW14,TITUR,UA,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL200,FL120,     , ,   ,    ,   ,KST,UA,D, , , , , ;
STAR:020,2,TITU3G,RW14,KST,UA,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,TITU3H,RW32,TITUR,UA,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL200,FL120,     , ,   ,    ,   ,KST,UA,D, , , , , ;
STAR:020,2,TITU3H,RW32,KST,UA,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,UNIB2G,RW14,UNIBE,UA,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL200,FL120,     , ,   ,    ,   ,KST,UA,D, , , , , ;
STAR:020,2,UNIB2G,RW14,KST,UA,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,UNIB2H,RW32,UNIBE,UA,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL200,FL120,     , ,   ,    ,   ,KST,UA,D, , , , , ;
STAR:020,2,UNIB2H,RW32,KST,UA,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     , ,   ,    ,   , , , , , , , , ;
