SID:050,4,HURCN4,RW12,NIBLT,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,4,HURCN4,RW12,JOENZ,K7,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,HURCN4,RW26L, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,2720,    , ,     ,     ,18000, ,   ,    ,   ,KMIA,K7,P,A, , , , ;
SID:020,4,HURCN4,RW26L,KROCS,K7,E,A,E   , ,   ,CF, ,SRQ,K7,D, ,      ,1338,1509,2830,0036, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,HURCN4,RW26L,RUSSS,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,HURCN4,RW26L,NIBLT,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,4,HURCN4,RW26L,JOENZ,K7,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,HURCN4,RW26R, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,2720,    , ,     ,     ,18000, ,   ,    ,   ,KMIA,K7,P,A, , , , ;
SID:020,4,HURCN4,RW26R,KROCS,K7,E,A,E   , ,   ,CF, ,SRQ,K7,D, ,      ,1338,1509,2820,0030, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,HURCN4,RW26R,RUSSS,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,HURCN4,RW26R,NIBLT,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,4,HURCN4,RW26R,JOENZ,K7,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,HURCN4,RW27, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,2720,    , ,     ,     ,18000, ,   ,    ,   ,KMIA,K7,P,A, , , , ;
SID:020,4,HURCN4,RW27,KROCS,K7,E,A,E   , ,   ,CF, ,SRQ,K7,D, ,      ,1338,1509,2980,0035, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,HURCN4,RW27,RUSSS,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,HURCN4,RW27,NIBLT,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,4,HURCN4,RW27,JOENZ,K7,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,HURCN4,RW30, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,3040,    ,+,00520,     ,18000, ,   ,    ,   ,KMIA,K7,P,A, , , , ;
SID:020,4,HURCN4,RW30,WADLE,K7,E,A,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,HURCN4,RW30,NIBLT,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,HURCN4,RW30,JOENZ,K7,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,HURCN4, ,JOENZ,K7,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,18000, ,   ,    ,   ,KMIA,K7,P,A, , , , ;
SID:020,5,HURCN4, ,HURCN,K7,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,HURCN4,KPASA,HURCN,K7,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,KMIA,K7,P,A, , , , ;
SID:020,6,HURCN4,KPASA,BLAAK,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,HURCN4,KPASA,PYROS,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,HURCN4,KPASA,KPASA,K7,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,HURCN4,SMELZ,HURCN,K7,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,KMIA,K7,P,A, , , , ;
SID:020,6,HURCN4,SMELZ,THEUU,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,HURCN4,SMELZ,GNARL,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,HURCN4,SMELZ,SMELZ,K7,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,KLADA2,RW08L, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,0920,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,4,KLADA2,RW08L,JAMBA,K7,E,A,E   , ,   ,CF, ,SRQ,K7,D, ,      ,1319,1613,1230,0046, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,KLADA2,RW08L,KBOLA,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,KLADA2,RW08L,KLADA,K7,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,KLADA2,RW08R, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,0920,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,4,KLADA2,RW08R,JAMBA,K7,E,A,E   , ,   ,CF, ,SRQ,K7,D, ,      ,1319,1613,1240,0042, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,KLADA2,RW08R,KBOLA,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,KLADA2,RW08R,KLADA,K7,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,KLADA2,RW09, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,0920,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,4,KLADA2,RW09,JAMBA,K7,E,A,E   , ,   ,CF, ,SRQ,K7,D, ,      ,1319,1613,1110,0042, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,KLADA2,RW09,KBOLA,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,KLADA2,RW09,KLADA,K7,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,KLADA2,RW12, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,1240,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,4,KLADA2,RW12,JAMBA,K7,E,A,E   , ,   ,CF, ,SRQ,K7,D, ,      ,1319,1613,1020,0043, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,KLADA2,RW12,KBOLA,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,KLADA2,RW12,KLADA,K7,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,KLADA2,RW26L, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,2720,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,4,KLADA2,RW26L,KSENO,K7,E,A,E   , ,   ,CF, ,SRQ,K7,D, ,      ,1343,1520,2600,0039, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,KLADA2,RW26L,COOZY,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,KLADA2,RW26L,HAMAK,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,4,KLADA2,RW26L,LONZO,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,4,KLADA2,RW26L,CWEAD,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,4,KLADA2,RW26L,KLADA,K7,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,KLADA2,RW26R, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,2720,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,4,KLADA2,RW26R,KSENO,K7,E,A,E   , ,   ,CF, ,SRQ,K7,D, ,      ,1343,1520,2580,0040, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,KLADA2,RW26R,COOZY,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,KLADA2,RW26R,HAMAK,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,4,KLADA2,RW26R,LONZO,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,4,KLADA2,RW26R,CWEAD,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,4,KLADA2,RW26R,KLADA,K7,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,KLADA2,RW27, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2720,    ,+,00520,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,4,KLADA2,RW27,KSENO,K7,E,A,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,KLADA2,RW27,COOZY,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,KLADA2,RW27,HAMAK,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,4,KLADA2,RW27,LONZO,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,4,KLADA2,RW27,CWEAD,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,4,KLADA2,RW27,KLADA,K7,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,KLADA2,RW30, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,3040,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,4,KLADA2,RW30,KSENO,K7,E,A,E   , ,   ,CF, ,SRQ,K7,D, ,      ,1343,1520,2540,0042, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,KLADA2,RW30,COOZY,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,KLADA2,RW30,HAMAK,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,4,KLADA2,RW30,LONZO,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,4,KLADA2,RW30,CWEAD,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,4,KLADA2,RW30,KLADA,K7,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,KLADA2,BITAC,KLADA,K7,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,6,KLADA2,BITAC,MEDLI,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,KLADA2,BITAC,BITAC,K7,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,KLADA2,JAGOR,KLADA,K7,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,6,KLADA2,JAGOR,UPACE,MY,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,KLADA2,JAGOR,JAGOR,K7,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,KLADA2,RAJAY,KLADA,K7,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,6,KLADA2,RAJAY,ELQUE,MY,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,KLADA2,RAJAY,RAJAY,MY,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,LIFRR2,RW08B, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0920,    ,+,00520,     ,18000, ,   ,    ,   ,KMIA,K7,P,A, , , , ;
SID:020,4,LIFRR2,RW08B,CSALT,K7,E,A,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,LIFRR2,RW08B,DEALZ,K7,E,A,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,LIFRR2,RW08B, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,3600,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,4,LIFRR2,RW08B,LIFRR,K7,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,LIFRR2,RW09, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,0920,    , ,     ,     ,18000, ,   ,    ,   ,KMIA,K7,P,A, , , , ;
SID:020,4,LIFRR2,RW09,CSALT,K7,E,A,E   , ,   ,CF, ,SRQ,K7,D, ,      ,1310,1608,0820,0048, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,LIFRR2,RW09,DEALZ,K7,E,A,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,LIFRR2,RW09, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,3600,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,4,LIFRR2,RW09,LIFRR,K7,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,LIFRR2,RW12, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,1240,    , ,     ,     ,18000, ,   ,    ,   ,KMIA,K7,P,A, , , , ;
SID:020,4,LIFRR2,RW12,CSALT,K7,E,A,E   , ,   ,CF, ,SRQ,K7,D, ,      ,1310,1608,0780,0057, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,LIFRR2,RW12,DEALZ,K7,E,A,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,LIFRR2,RW12, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,3600,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,4,LIFRR2,RW12,LIFRR,K7,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,LIFRR2,RW26L, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,2720,    , ,     ,     ,18000, ,   ,    ,   ,KMIA,K7,P,A, , , , ;
SID:020,4,LIFRR2,RW26L,KROCS,K7,E,A,E   , ,   ,CF, ,SRQ,K7,D, ,      ,1338,1509,2830,0034, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,LIFRR2,RW26L,RUSSS,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,LIFRR2,RW26L,RMIRO,K7,E,A,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,4,LIFRR2,RW26L, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,0150,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,4,LIFRR2,RW26L,LIFRR,K7,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,LIFRR2,RW26R, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,2720,    , ,     ,     ,18000, ,   ,    ,   ,KMIA,K7,P,A, , , , ;
SID:020,4,LIFRR2,RW26R,KROCS,K7,E,A,E   , ,   ,CF, ,SRQ,K7,D, ,      ,1338,1509,2830,0028, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,LIFRR2,RW26R,RUSSS,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,LIFRR2,RW26R,RMIRO,K7,E,A,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,4,LIFRR2,RW26R, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,0150,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,4,LIFRR2,RW26R,LIFRR,K7,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,LIFRR2,RW27, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,2720,    , ,     ,     ,18000, ,   ,    ,   ,KMIA,K7,P,A, , , , ;
SID:020,4,LIFRR2,RW27,KROCS,K7,E,A,E   , ,   ,CF, ,SRQ,K7,D, ,      ,1338,1509,2990,0034, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,LIFRR2,RW27,RUSSS,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,LIFRR2,RW27,RMIRO,K7,E,A,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,4,LIFRR2,RW27, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,0150,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,4,LIFRR2,RW27,LIFRR,K7,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,LIFRR2,RW30, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,3040,    ,+,00520,     ,18000, ,   ,    ,   ,KMIA,K7,P,A, , , , ;
SID:020,4,LIFRR2,RW30,WADLE,K7,E,A,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,LIFRR2,RW30,RMIRO,K7,E,A,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,LIFRR2,RW30, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,0150,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,4,LIFRR2,RW30,LIFRR,K7,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,LIFRR2, ,LIFRR,K7,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,18000, ,   ,    ,   ,KMIA,K7,P,A, , , , ;
SID:020,5,LIFRR2, ,BOBOE,K7,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,LIFRR2,BAIRN,BOBOE,K7,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,KMIA,K7,P,A, , , , ;
SID:020,6,LIFRR2,BAIRN,DURRY,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,LIFRR2,BAIRN,CLEFF,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,LIFRR2,BAIRN,BAIRN,K7,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,LIFRR2,WIXED,BOBOE,K7,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,KMIA,K7,P,A, , , , ;
SID:020,6,LIFRR2,WIXED,DURRY,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,LIFRR2,WIXED,CLEFF,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,LIFRR2,WIXED,WIXED,K7,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,MAYNR3,RW08L, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,0920,    , ,     ,     ,18000, ,   ,    ,   ,KMIA,K7,P,A, , , , ;
SID:020,4,MAYNR3,RW08L,BALLR,K7,E,A,E   , ,   ,CF, ,SRQ,K7,D, ,      ,1325,1620,1440,0053, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,MAYNR3,RW08L,MYNNT,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,MAYNR3,RW08L,RUUMM,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,4,MAYNR3,RW08L,AUSTI,K7,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,MAYNR3,RW08R, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,0920,    , ,     ,     ,18000, ,   ,    ,   ,KMIA,K7,P,A, , , , ;
SID:020,4,MAYNR3,RW08R,BALLR,K7,E,A,E   , ,   ,CF, ,SRQ,K7,D, ,      ,1325,1620,1460,0050, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,MAYNR3,RW08R,MYNNT,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,MAYNR3,RW08R,RUUMM,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,4,MAYNR3,RW08R,AUSTI,K7,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,MAYNR3,RW09, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,0920,    , ,     ,     ,18000, ,   ,    ,   ,KMIA,K7,P,A, , , , ;
SID:020,4,MAYNR3,RW09,BALLR,K7,E,A,E   , ,   ,CF, ,SRQ,K7,D, ,      ,1325,1620,1360,0046, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,MAYNR3,RW09,MYNNT,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,MAYNR3,RW09,RUUMM,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,4,MAYNR3,RW09,AUSTI,K7,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,MAYNR3,RW12, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1240,    ,+,00520,     ,18000, ,   ,    ,   ,KMIA,K7,P,A, , , , ;
SID:020,4,MAYNR3,RW12,BALLR,K7,E,A,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,MAYNR3,RW12,MYNNT,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
