STAR:010,4,MSCOT4,DIESL,DIESL,K4,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,MSCOT4,DIESL,GRUUV,K4,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,MSCOT4,DIESL,CHLLY,K4,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,4,MSCOT4,DIESL,SSAMI,K4,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL230,     ,     , ,280,    ,   , , , , , , , , ;
STAR:050,4,MSCOT4,DIESL,BEANE,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,4,MSCOT4,DIESL,JJACK,K4,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL190,16000,     , ,   ,    ,   , , , , , , , , ;
STAR:070,4,MSCOT4,DIESL,SUUNR,K4,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,15000,12000,     , ,280,    ,   , , , , , , , , ;
STAR:010,4,MSCOT4,ILEXY,ILEXY,K4,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,MSCOT4,ILEXY,BEANE,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,MSCOT4,ILEXY,JJACK,K4,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL190,16000,     , ,   ,    ,   , , , , , , , , ;
STAR:040,4,MSCOT4,ILEXY,SUUNR,K4,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,15000,12000,     , ,280,    ,   , , , , , , , , ;
STAR:010,5,MSCOT4, ,SUUNR,K4,P,C,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,15000,12000,18000, ,280,    ,   , , , , , , , , ;
STAR:020,5,MSCOT4, ,MSCOT,K4,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,10000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,MSCOT4, ,HWKII,K4,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,MSCOT4, ,DOMNO,K4,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,10000,08000,     , ,240,    ,   , , , , , , , , ;
STAR:010,6,MSCOT4,RW26L,DOMNO,K4,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,10000,08000,18000, ,240,    ,   , , , , , , , , ;
STAR:020,6,MSCOT4,RW26L,ZOEEE,K4,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,07000,     ,     , ,210,    ,   , , , , , , , , ;
STAR:030,6,MSCOT4,RW26L,ZOEEE,K4,P,C,EE  , ,   ,FM, ,AEX,K4,D, ,      ,2419,1603,0870,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,6,MSCOT4,RW26R,DOMNO,K4,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,10000,08000,18000, ,240,    ,   , , , , , , , , ;
STAR:020,6,MSCOT4,RW26R,SKLER,K4,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,     , ,210,    ,   , , , , , , , , ;
STAR:030,6,MSCOT4,RW26R,SKLER,K4,P,C,EE  , ,   ,FM, ,AEX,K4,D, ,      ,2414,1573,0870,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,6,MSCOT4,RW27,DOMNO,K4,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,10000,08000,18000, ,240,    ,   , , , , , , , , ;
STAR:020,6,MSCOT4,RW27,BYSUN,K4,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,6,MSCOT4,RW27,SMOCR,K4,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,6,MSCOT4,RW27,PRAYY,K4,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,     , ,210,    ,   , , , , , , , , ;
STAR:050,6,MSCOT4,RW27,PRAYY,K4,P,C,EE  , ,   ,FM, ,AEX,K4,D, ,      ,2373,1615,0870,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,NNCEE2,GIRLY,GIRLY,K4,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,NNCEE2,GIRLY,BBQUE,K4,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL290,     ,     , ,280,    ,   , , , , , , , , ;
STAR:030,4,NNCEE2,GIRLY,LINKK,K4,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL200,17000,     , ,280,    ,   , , , , , , , , ;
STAR:010,4,NNCEE2,HRV,HRV,K4,D, ,V  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,NNCEE2,HRV,JEPEG,K4,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,NNCEE2,HRV,GIRLY,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,4,NNCEE2,HRV,BBQUE,K4,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL290,     ,     , ,280,    ,   , , , , , , , , ;
STAR:050,4,NNCEE2,HRV,LINKK,K4,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL200,17000,     , ,280,    ,   , , , , , , , , ;
STAR:010,4,NNCEE2,JEPEG,JEPEG,K4,E,A,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,NNCEE2,JEPEG,GIRLY,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,NNCEE2,JEPEG,BBQUE,K4,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL290,     ,     , ,280,    ,   , , , , , , , , ;
STAR:040,4,NNCEE2,JEPEG,LINKK,K4,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL200,17000,     , ,280,    ,   , , , , , , , , ;
STAR:010,4,NNCEE2,KELPP,KELPP,K4,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,NNCEE2,KELPP,MULLT,K4,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,NNCEE2,KELPP,SKALE,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL290,     ,     , ,280,    ,   , , , , , , , , ;
STAR:040,4,NNCEE2,KELPP,LINKK,K4,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL200,17000,     , ,280,    ,   , , , , , , , , ;
STAR:010,4,NNCEE2,LEV,LEV,K4,D, ,V  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,NNCEE2,LEV,POLND,K4,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,NNCEE2,LEV,JEPEG,K4,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,4,NNCEE2,LEV,GIRLY,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,4,NNCEE2,LEV,BBQUE,K4,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL290,     ,     , ,280,    ,   , , , , , , , , ;
STAR:060,4,NNCEE2,LEV,LINKK,K4,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL200,17000,     , ,280,    ,   , , , , , , , , ;
STAR:010,4,NNCEE2,LFT,LFT,K4,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,NNCEE2,LFT,GIRLY,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,NNCEE2,LFT,BBQUE,K4,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL290,     ,     , ,280,    ,   , , , , , , , , ;
STAR:040,4,NNCEE2,LFT,LINKK,K4,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL200,17000,     , ,280,    ,   , , , , , , , , ;
STAR:010,4,NNCEE2,MULLT,MULLT,K4,E,A,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,NNCEE2,MULLT,SKALE,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL290,     ,     , ,280,    ,   , , , , , , , , ;
STAR:030,4,NNCEE2,MULLT,LINKK,K4,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL200,17000,     , ,280,    ,   , , , , , , , , ;
STAR:010,4,NNCEE2,PEGLG,PEGLG,K4,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,NNCEE2,PEGLG,MULLT,K4,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,NNCEE2,PEGLG,SKALE,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL290,     ,     , ,280,    ,   , , , , , , , , ;
STAR:040,4,NNCEE2,PEGLG,LINKK,K4,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL200,17000,     , ,280,    ,   , , , , , , , , ;
STAR:010,4,NNCEE2,SEAGL,SEAGL,K4,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,NNCEE2,SEAGL,MULLT,K4,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,NNCEE2,SEAGL,SKALE,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL290,     ,     , ,280,    ,   , , , , , , , , ;
STAR:040,4,NNCEE2,SEAGL,LINKK,K4,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL200,17000,     , ,280,    ,   , , , , , , , , ;
STAR:010,4,NNCEE2,SJI,SJI,K7,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,NNCEE2,SJI,SHREQ,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,NNCEE2,SJI,JEPEG,K4,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,4,NNCEE2,SJI,GIRLY,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,4,NNCEE2,SJI,BBQUE,K4,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL290,     ,     , ,280,    ,   , , , , , , , , ;
STAR:060,4,NNCEE2,SJI,LINKK,K4,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL200,17000,     , ,280,    ,   , , , , , , , , ;
STAR:010,5,NNCEE2, ,LINKK,K4,P,C,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL200,17000,18000, ,280,    ,   , , , , , , , , ;
STAR:020,5,NNCEE2, ,NNCEE,K4,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,15000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,NNCEE2, ,KONZZ,K4,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,12000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,NNCEE2, ,BEDLM,K4,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,250,    ,   , , , , , , , , ;
STAR:010,6,NNCEE2,RW08L,BEDLM,K4,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,18000, ,250,    ,   , , , , , , , , ;
STAR:020,6,NNCEE2,RW08L,CHKEN,K4,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,07000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,6,NNCEE2,RW08L,PRAYY,K4,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,6,NNCEE2,RW08L,GOVVV,K4,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,     , ,240,    ,   , , , , , , , , ;
STAR:050,6,NNCEE2,RW08L,CASST,K4,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,     , ,210,    ,   , , , , , , , , ;
STAR:060,6,NNCEE2,RW08L,CASST,K4,P,C,EE  , ,   ,FM, ,AEX,K4,D, ,      ,2433,1684,2670,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,6,NNCEE2,RW08R,BEDLM,K4,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,18000, ,250,    ,   , , , , , , , , ;
STAR:020,6,NNCEE2,RW08R,CHKEN,K4,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,07000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,6,NNCEE2,RW08R,PRAYY,K4,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,6,NNCEE2,RW08R,SMOCR,K4,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,6,NNCEE2,RW08R,SHIVV,K4,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,240,    ,   , , , , , , , , ;
STAR:060,6,NNCEE2,RW08R,HOWLN,K4,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,     , ,210,    ,   , , , , , , , , ;
STAR:070,6,NNCEE2,RW08R,HOWLN,K4,P,C,EE  , ,   ,FM, ,AEX,K4,D, ,      ,2398,1739,2670,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,6,NNCEE2,RW09,BEDLM,K4,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,18000, ,250,    ,   , , , , , , , , ;
STAR:020,6,NNCEE2,RW09,CHKEN,K4,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,07000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,6,NNCEE2,RW09,PRAYY,K4,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,6,NNCEE2,RW09,SMOCR,K4,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,6,NNCEE2,RW09,SHIVV,K4,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,240,    ,   , , , , , , , , ;
STAR:060,6,NNCEE2,RW09,HOWLN,K4,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,     , ,210,    ,   , , , , , , , , ;
STAR:070,6,NNCEE2,RW09,HOWLN,K4,P,C,EE  , ,   ,FM, ,AEX,K4,D, ,      ,2398,1739,2670,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,1,OHIIO4,AEX,AEX,K4,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,1,OHIIO4,AEX,LYMBO,K4,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,1,OHIIO4,AEX,ZEEKK,K4,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,1,OHIIO4,AEX,GESNR,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,1,OHIIO4,AEX,OHIIO,K4,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,1,OHIIO4,LFK,LFK,K4,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,1,OHIIO4,LFK,ZEEKK,K4,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,1,OHIIO4,LFK,GESNR,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,1,OHIIO4,LFK,OHIIO,K4,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,3,OHIIO4,RW08B,OHIIO,K4,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,3,OHIIO4,RW08B,PNUUT,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,3,OHIIO4,RW08B,KIAH,K4,P,A,AE  , ,   ,VM, , , , , ,      ,    ,    ,2650,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,3,OHIIO4,RW09,OHIIO,K4,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,3,OHIIO4,RW09,PNUUT,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,3,OHIIO4,RW09,KIAH,K4,P,A,AE  , ,   ,VM, , , , , ,      ,    ,    ,2650,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,3,OHIIO4,RW15B,OHIIO,K4,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,3,OHIIO4,RW15B,PNUUT,K4,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,3,OHIIO4,RW26B,OHIIO,K4,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,3,OHIIO4,RW26B,PNUUT,K4,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,3,OHIIO4,RW27,OHIIO,K4,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,3,OHIIO4,RW27,PNUUT,K4,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,3,OHIIO4,RW33B,OHIIO,K4,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,3,OHIIO4,RW33B,PNUUT,K4,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,1,RIICE1,BILEE,BILEE,K4,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,1,RIICE1,BILEE,HOMRN,K4,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,1,RIICE1,BILEE,BAZBL,K4,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,1,RIICE1,BILEE,BAATS,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,1,RIICE1,BILEE,RIICE,K4,E,A,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,1,RIICE1,CLL,CLL,K4,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,1,RIICE1,CLL,BAZBL,K4,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,1,RIICE1,CLL,BAATS,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,1,RIICE1,CLL,RIICE,K4,E,A,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,1,RIICE1,CVE,CVE,K4,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,1,RIICE1,CVE,CHMPZ,K4,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,1,RIICE1,CVE,TORNN,K4,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,1,RIICE1,CVE,HOOTZ,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,1,RIICE1,CVE,BILEE,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,1,RIICE1,CVE,HOMRN,K4,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,1,RIICE1,CVE,BAZBL,K4,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:080,1,RIICE1,CVE,BAATS,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:090,1,RIICE1,CVE,RIICE,K4,E,A,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,1,RIICE1,ILEXY,ILEXY,K4,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,1,RIICE1,ILEXY,CLL,K4,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,1,RIICE1,ILEXY,BAZBL,K4,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,1,RIICE1,ILEXY,BAATS,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,1,RIICE1,ILEXY,RIICE,K4,E,A,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,1,RIICE1,LOA,LOA,K4,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,1,RIICE1,LOA,BAZBL,K4,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,1,RIICE1,LOA,BAATS,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,1,RIICE1,LOA,RIICE,K4,E,A,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,1,RIICE1,MQP,MQP,K4,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,1,RIICE1,MQP,LUKIY,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,1,RIICE1,MQP,TORNN,K4,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,1,RIICE1,MQP,HOOTZ,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,1,RIICE1,MQP,BILEE,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,1,RIICE1,MQP,HOMRN,K4,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
