APPCH:010,A,L36-Y,NAFHO,NAFHO,EV,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,230,    ,   , , , , , ,0,D,S;
APPCH:020,A,L36-Y,NAFHO,SAFNE,EV,P,C,EE B, ,   ,TF, ,IRP,EV,P,I,      ,    ,    ,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,L,L36-Y, ,SAFNE,EV,P,C,E  D, ,   ,IF, ,IRP,EV,P,I,      ,1752,0133,    ,    ,+,02500,     ,     ,-,210,    ,   , , , , , ,0,D,S;
APPCH:020,L,L36-Y, ,FF36,EV,P,C,E  F, ,   ,CF, ,IRP,EV,P,I,      ,1752,0081,3550,0053,+,02000,     ,     , ,   ,    ,   ,RIA,EV,D, , ,0,D,S;
APPCH:030,L,L36-Y, ,ML36,EV,P,C,E  M, ,   ,CF, ,IRP,EV,P,I,      ,1752,0025,3550,0055, ,00249,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,L,L36-Y, ,ML36,EV,P,C,E M , ,   ,FA, ,RIA,EV,D, ,      ,1675,0014,3550,    ,+,01500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,L,L36-Y, , , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,3550,    , ,02500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,L36-Z,TUK,TUK,EV,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,L36-Z,TUK,PEVEK,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,L36-Z,TUK, , , , , E  , ,   ,VI, ,IRP,EV,P,I,      ,    ,    ,0520,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,L,L36-Z, ,SAFNE,EV,P,C,E  I, ,   ,IF, ,IRP,EV,P,I,      ,1752,0133,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,L,L36-Z, ,FF36,EV,P,C,E  F, ,   ,CF, ,IRP,EV,P,I,      ,1752,0081,3550,0053,+,02000,     ,     , ,   ,    ,   ,RIA,EV,D, , ,0,D,S;
APPCH:030,L,L36-Z, ,ML36,EV,P,C,E  M, ,   ,CF, ,IRP,EV,P,I,      ,1752,0025,3550,0055, ,00249,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,L,L36-Z, ,ML36,EV,P,C,E M , ,   ,FA, ,RIA,EV,D, ,      ,1675,0014,3550,    ,+,01500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,L,L36-Z, , , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,3550,    , ,02500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,R18-Y,BECRE,BECRE,EV,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,230,    ,   , , , , , ,A,J,S;
APPCH:020,A,R18-Y,BECRE,AKNEZ,EV,P,C,EE B, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R18-Y,LISFE,LISFE,EV,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,230,    ,   , , , , , ,A,J,S;
APPCH:020,A,R18-Y,LISFE,AKNEZ,EV,P,C,EE B, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R18-Y, ,AKNEZ,EV,P,C,E  D, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     ,-,210,    ,   , , , , , ,A,J,S;
APPCH:020,R,R18-Y, ,RA805,EV,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,1750,0056,+,02000,     ,     , ,   ,    ,   ,EVRA,EV,P,A, ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:025,R,R18-Y, ,RA801,EV,P,C,E S , ,302,TF, , , , , ,      ,    ,    ,1750,0038,+,00800,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:030,R,R18-Y, ,RW18,EV,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,1750,0023, ,00085,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R18-Y, , , , , , EM , ,010,CA, , , , , ,      ,    ,    ,1750,    ,+,02500,     ,     ,-,230,    ,   , , , , , ,A,J,S;
APPCH:010,A,R18-Z,AKSEJ,AKSEJ,EV,P,C,E  A, ,302,IF, , , , , ,      ,    ,    ,    ,    , ,03500,     ,     ,-,210,    ,   , , , , , ,B,P,S;
APPCH:020,A,R18-Z,AKSEJ,RA812,EV,P,C,E  B, ,302,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     ,-,180,    ,   , , , , , ,B,P,S;
APPCH:030,A,R18-Z,AKSEJ,RA810,EV,P,C,EE  ,L,302,RF, , , , , ,002400,    ,    ,    ,0036,+,01000,     ,     , ,   ,    ,   ,RA821,EV,P,C, ,B,P,S;
APPCH:010,A,R18-Z,TICAC,TICAC,EV,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     ,-,210,    ,   , , , , , ,B,P,S;
APPCH:020,A,R18-Z,TICAC,RA811,EV,P,C,E  B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02300,     ,     ,-,180,    ,   , , , , , ,B,P,S;
APPCH:030,A,R18-Z,TICAC,RA810,EV,P,C,EE  ,R,010,RF, , , , , ,002600,    ,    ,    ,0050,+,01000,     ,     , ,   ,    ,   ,RA820,EV,P,C, ,B,P,S;
APPCH:020,R,R18-Z, ,RA810,EV,P,C,E  F, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,01000,     ,     , ,   ,    ,   ,EVRA,EV,P,A, ,B,P,S;
APPCH:030,R,R18-Z, ,RW18,EV,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,1750,0029, ,00085,     ,     , ,   ,-300,   , , , , , ,B,P,S;
APPCH:040,R,R18-Z, , , , , , EM , ,010,CA, , , , , ,      ,    ,    ,1750,    ,+,02500,     ,     ,-,230,    ,   , , , , , ,B,P,S;
APPCH:010,A,R36-Y,MIHVE,MIHVE,EV,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,230,    ,   , , , , , ,A,J,S;
APPCH:020,A,R36-Y,MIHVE,SAFNE,EV,P,C,EE B, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R36-Y,NAFHO,NAFHO,EV,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,230,    ,   , , , , , ,A,J,S;
APPCH:020,A,R36-Y,NAFHO,SAFNE,EV,P,C,EE B, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R36-Y, ,SAFNE,EV,P,C,E  D, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     ,-,210,    ,   , , , , , ,A,J,S;
APPCH:020,R,R36-Y, ,RA905,EV,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,3550,0053,+,02000,     ,     , ,   ,    ,   ,EVRA,EV,P,A, ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R36-Y, ,RW36,EV,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,3550,0060, ,00089,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R36-Y, , , , , , EM , ,010,CA, , , , , ,      ,    ,    ,3550,    ,+,02500,     ,     ,-,230,    ,   , , , , , ,A,J,S;
APPCH:010,A,R36-Z,NETME,NETME,EV,P,C,E  A, ,302,IF, , , , , ,      ,    ,    ,    ,    , ,03000,     ,     ,-,210,    ,   , , , , , ,B,P,S;
APPCH:020,A,R36-Z,NETME,RA913,EV,P,C,E  B, ,302,TF, , , , , ,      ,    ,    ,    ,    ,+,01800,     ,     ,-,180,    ,   , , , , , ,B,P,S;
APPCH:030,A,R36-Z,NETME,RA911,EV,P,C,EE  ,R,302,RF, , , , , ,002300,    ,    ,    ,0039,+,01100,     ,     , ,   ,    ,   ,RA921,EV,P,C, ,B,P,S;
APPCH:010,A,R36-Z,SIDRE,SIDRE,EV,P,C,E  A, ,302,IF, , , , , ,      ,    ,    ,    ,    , ,03000,     ,     ,-,210,    ,   , , , , , ,B,P,S;
APPCH:020,A,R36-Z,SIDRE,RA912,EV,P,C,E  B, ,302,TF, , , , , ,      ,    ,    ,    ,    ,+,01800,     ,     ,-,180,    ,   , , , , , ,B,P,S;
APPCH:030,A,R36-Z,SIDRE,RA911,EV,P,C,EE  ,L,302,RF, , , , , ,002400,    ,    ,    ,0039,+,01100,     ,     , ,   ,    ,   ,RA920,EV,P,C, ,B,P,S;
APPCH:020,R,R36-Z, ,RA911,EV,P,C,E  F, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,01100,     ,     , ,   ,    ,   ,EVRA,EV,P,A, ,B,P,S;
APPCH:030,R,R36-Z, ,RW36,EV,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,3550,0032, ,00089,     ,     , ,   ,-300,   , , , , , ,B,P,S;
APPCH:040,R,R36-Z, , , , , , EM , ,010,CA, , , , , ,      ,    ,    ,3550,    ,+,02500,     ,     ,-,230,    ,   , , , , , ,B,P,S;
RWY:RW18 ,     ,      ,00033, ,IRV ,2,   ;N56560625,E023582308,0000;
RWY:RW36 ,     ,      ,00037, ,IRP ,2,   ;N56542322,E023580608,0000;
